key_resp_1.keys, key_resp_1.rt, response.keys, response.corr, response.rt, trials.thisRepN, trials.thisTrialN, trials.thisN, trials.thisIndex, trials.ran, trials.order, words, number_of_letters, corrAns, participant, session, date, expName, psychopyVersion, frameRate
space, 2.3780000000000037, right, 0, 3.736000000000004, 1, 0, 80, 43, 1, 79, countey, 7, left, khya, 001, 2023-03-13_10h29.58.814, lexical_decision_task, 3.0.0b12, 60
undefined, undefined, left, 1, 1.8490000000000038, 1, 0, 80, 71, 1, 79, eferything, 10, left, khya, 001, 2023-03-13_10h29.58.814, lexical_decision_task, 3.0.0b12, 60
undefined, undefined, left, 1, 2.682000000000002, 1, 0, 80, 59, 1, 79, pesearch, 8, left, khya, 001, 2023-03-13_10h29.58.814, lexical_decision_task, 3.0.0b12, 60
undefined, undefined, left, 1, 2.0159999999999982, 1, 0, 80, 15, 1, 79, ptay, 4, left, khya, 001, 2023-03-13_10h29.58.814, lexical_decision_task, 3.0.0b12, 60
undefined, undefined, left, 1, 2.450000000000003, 1, 0, 80, 69, 1, 79, incluting, 9, left, khya, 001, 2023-03-13_10h29.58.814, lexical_decision_task, 3.0.0b12, 60
undefined, undefined, left, 1, 1.6820000000000022, 1, 0, 80, 21, 1, 79, theyr, 5, left, khya, 001, 2023-03-13_10h29.58.814, lexical_decision_task, 3.0.0b12, 60
undefined, undefined, left, 1, 1.6990000000000052, 1, 0, 80, 7, 1, 79, fot, 3, left, khya, 001, 2023-03-13_10h29.58.814, lexical_decision_task, 3.0.0b12, 60
undefined, undefined, left, 1, 2.2479999999999976, 1, 0, 80, 61, 1, 79, bifferent, 9, left, khya, 001, 2023-03-13_10h29.58.814, lexical_decision_task, 3.0.0b12, 60
undefined, undefined, right, 1, 1.8170000000000002, 1, 0, 80, 46, 1, 79, company, 7, right, khya, 001, 2023-03-13_10h29.58.814, lexical_decision_task, 3.0.0b12, 60
undefined, undefined, right, 1, 1.6499999999999986, 1, 0, 80, 20, 1, 79, their, 5, right, khya, 001, 2023-03-13_10h29.58.814, lexical_decision_task, 3.0.0b12, 60
undefined, undefined, right, 1, 2.0489999999999995, 1, 0, 80, 42, 1, 79, country, 7, right, khya, 001, 2023-03-13_10h29.58.814, lexical_decision_task, 3.0.0b12, 60
undefined, undefined, right, 1, 2.2320000000000064, 1, 0, 80, 78, 1, 79, population, 10, right, khya, 001, 2023-03-13_10h29.58.814, lexical_decision_task, 3.0.0b12, 60
undefined, undefined, right, 1, 1.966000000000001, 1, 0, 80, 56, 1, 79, anything, 8, right, khya, 001, 2023-03-13_10h29.58.814, lexical_decision_task, 3.0.0b12, 60
undefined, undefined, right, 1, 1.681999999999995, 1, 0, 80, 18, 1, 79, line, 4, right, khya, 001, 2023-03-13_10h29.58.814, lexical_decision_task, 3.0.0b12, 60
undefined, undefined, left, 1, 1.7339999999999947, 1, 0, 80, 9, 1, 79, ous, 3, left, khya, 001, 2023-03-13_10h29.58.814, lexical_decision_task, 3.0.0b12, 60
undefined, undefined, left, 1, 2.234000000000009, 1, 0, 80, 77, 1, 79, tochnology, 10, left, khya, 001, 2023-03-13_10h29.58.814, lexical_decision_task, 3.0.0b12, 60
undefined, undefined, right, 0, 2.265999999999991, 1, 0, 80, 57, 1, 79, anythink, 8, left, khya, 001, 2023-03-13_10h29.58.814, lexical_decision_task, 3.0.0b12, 60
undefined, undefined, right, 1, 2.2830000000000013, 1, 0, 80, 14, 1, 79, play, 4, right, khya, 001, 2023-03-13_10h29.58.814, lexical_decision_task, 3.0.0b12, 60
undefined, undefined, left, 1, 1.7980000000000018, 1, 0, 80, 53, 1, 79, rememper, 8, left, khya, 001, 2023-03-13_10h29.58.814, lexical_decision_task, 3.0.0b12, 60
undefined, undefined, left, 1, 2.1170000000000044, 1, 0, 80, 55, 1, 79, quesdion, 8, left, khya, 001, 2023-03-13_10h29.58.814, lexical_decision_task, 3.0.0b12, 60
undefined, undefined, left, 1, 2.131999999999991, 1, 0, 80, 63, 1, 79, importent, 9, left, khya, 001, 2023-03-13_10h29.58.814, lexical_decision_task, 3.0.0b12, 60
undefined, undefined, right, 1, 2.3319999999999936, 1, 0, 80, 40, 1, 79, program, 7, right, khya, 001, 2023-03-13_10h29.58.814, lexical_decision_task, 3.0.0b12, 60
undefined, undefined, right, 1, 2.467000000000013, 1, 0, 80, 44, 1, 79, between, 7, right, khya, 001, 2023-03-13_10h29.58.814, lexical_decision_task, 3.0.0b12, 60
undefined, undefined, left, 1, 1.8320000000000078, 1, 0, 80, 73, 1, 79, exberience, 10, left, khya, 001, 2023-03-13_10h29.58.814, lexical_decision_task, 3.0.0b12, 60
undefined, undefined, left, 1, 2.5670000000000073, 1, 0, 80, 67, 1, 79, compunity, 9, left, khya, 001, 2023-03-13_10h29.58.814, lexical_decision_task, 3.0.0b12, 60
undefined, undefined, right, 1, 1.8659999999999997, 1, 0, 80, 48, 1, 79, believe, 7, right, khya, 001, 2023-03-13_10h29.58.814, lexical_decision_task, 3.0.0b12, 60
undefined, undefined, right, 1, 2.1159999999999997, 1, 0, 80, 76, 1, 79, technology, 10, right, khya, 001, 2023-03-13_10h29.58.814, lexical_decision_task, 3.0.0b12, 60
undefined, undefined, left, 1, 2.2989999999999924, 1, 0, 80, 19, 1, 79, lipe, 4, left, khya, 001, 2023-03-13_10h29.58.814, lexical_decision_task, 3.0.0b12, 60
undefined, undefined, right, 1, 1.766999999999996, 1, 0, 80, 54, 1, 79, question, 8, right, khya, 001, 2023-03-13_10h29.58.814, lexical_decision_task, 3.0.0b12, 60
