key_resp_1.keys, key_resp_1.rt, response.keys, response.corr, response.rt, trials.thisRepN, trials.thisTrialN, trials.thisN, trials.thisIndex, trials.ran, trials.order, words, number_of_letters, corrAns, participant, session, date, expName, psychopyVersion, frameRate
space, 3.917, right, 1, 2.1180000000000003, 1, 0, 80, 10, 1, 79, want, 4, right, CES, 001, 2022-04-08_11h39.52.345, lexical_decision_task, 3.0.0b12, 60
undefined, undefined, right, 1, 1.6820000000000022, 1, 0, 80, 38, 1, 79, system, 6, right, CES, 001, 2022-04-08_11h39.52.345, lexical_decision_task, 3.0.0b12, 60
undefined, undefined, right, 1, 1.5970000000000013, 1, 0, 80, 54, 1, 79, question, 8, right, CES, 001, 2022-04-08_11h39.52.345, lexical_decision_task, 3.0.0b12, 60
undefined, undefined, left, 1, 2.1819999999999986, 1, 0, 80, 13, 1, 79, mech, 4, left, CES, 001, 2022-04-08_11h39.52.345, lexical_decision_task, 3.0.0b12, 60
undefined, undefined, left, 1, 1.782, 1, 0, 80, 3, 1, 79, anf, 3, left, CES, 001, 2022-04-08_11h39.52.345, lexical_decision_task, 3.0.0b12, 60
undefined, undefined, left, 1, 1.8300000000000018, 1, 0, 80, 33, 1, 79, becone, 6, left, CES, 001, 2022-04-08_11h39.52.345, lexical_decision_task, 3.0.0b12, 60
undefined, undefined, left, 1, 1.8500000000000014, 1, 0, 80, 57, 1, 79, anythink, 8, left, CES, 001, 2022-04-08_11h39.52.345, lexical_decision_task, 3.0.0b12, 60
undefined, undefined, right, 1, 1.7319999999999993, 1, 0, 80, 50, 1, 79, business, 8, right, CES, 001, 2022-04-08_11h39.52.345, lexical_decision_task, 3.0.0b12, 60
undefined, undefined, left, 1, 1.8150000000000013, 1, 0, 80, 15, 1, 79, ptay, 4, left, CES, 001, 2022-04-08_11h39.52.345, lexical_decision_task, 3.0.0b12, 60
undefined, undefined, right, 1, 1.8980000000000032, 1, 0, 80, 4, 1, 79, new, 3, right, CES, 001, 2022-04-08_11h39.52.345, lexical_decision_task, 3.0.0b12, 60
undefined, undefined, right, 1, 1.7010000000000005, 1, 0, 80, 32, 1, 79, become, 6, right, CES, 001, 2022-04-08_11h39.52.345, lexical_decision_task, 3.0.0b12, 60
undefined, undefined, right, 1, 1.796999999999997, 1, 0, 80, 6, 1, 79, for, 3, right, CES, 001, 2022-04-08_11h39.52.345, lexical_decision_task, 3.0.0b12, 60
undefined, undefined, right, 1, 1.681999999999995, 1, 0, 80, 2, 1, 79, and, 3, right, CES, 001, 2022-04-08_11h39.52.345, lexical_decision_task, 3.0.0b12, 60
undefined, undefined, right, 1, 1.7489999999999952, 1, 0, 80, 56, 1, 79, anything, 8, right, CES, 001, 2022-04-08_11h39.52.345, lexical_decision_task, 3.0.0b12, 60
undefined, undefined, right, 1, 1.7139999999999986, 1, 0, 80, 16, 1, 79, hour, 4, right, CES, 001, 2022-04-08_11h39.52.345, lexical_decision_task, 3.0.0b12, 60
undefined, undefined, left, 1, 1.8319999999999936, 1, 0, 80, 51, 1, 79, bussness, 8, left, CES, 001, 2022-04-08_11h39.52.345, lexical_decision_task, 3.0.0b12, 60
undefined, undefined, left, 1, 1.931999999999995, 1, 0, 80, 17, 1, 79, heur, 4, left, CES, 001, 2022-04-08_11h39.52.345, lexical_decision_task, 3.0.0b12, 60
